treat,id,population,heat_2,time_2,body_part,temp,mass_initial,urine,posture
Heliothermy,AY18,Ayamonte,Cooling,0,Snout,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Eye,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Head,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Dorsum,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Leg,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Foot,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,0,Tail,0,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Snout,0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Eye,-0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Head,-0.5,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Dorsum,-0.5,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Leg,-0.8,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Foot,-0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,20,Tail,-0.4,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Snout,-0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Eye,-0.7,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Head,-0.8,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Dorsum,-0.9,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Leg,-1.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Foot,-0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,40,Tail,-0.4,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Snout,-0.6,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Eye,-0.8,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Head,-1.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Dorsum,-1.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Leg,-1.7,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Foot,-0.2,7.2041,0,1
Heliothermy,AY18,Ayamonte,Cooling,60,Tail,-0.5,7.2041,0,1
Heliothermy,AY19,Ayamonte,Cooling,0,Snout,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Eye,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Head,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Dorsum,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Leg,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Foot,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,0,Tail,0,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,20,Snout,-0.5,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Eye,-0.1,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Head,-0.1,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Dorsum,-0.8,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Leg,-0.4,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Foot,-0.7,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,20,Tail,-0.4,10.7872,1,0
Heliothermy,AY19,Ayamonte,Cooling,40,Snout,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Eye,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Head,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Dorsum,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Leg,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Foot,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,40,Tail,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Snout,-0.6,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Eye,-0.8,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Head,-1,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Dorsum,-2,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Leg,-1.1,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Foot,,10.7872,1,0.5
Heliothermy,AY19,Ayamonte,Cooling,60,Tail,-1.1,10.7872,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Snout,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Eye,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Head,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Dorsum,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Leg,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Foot,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,0,Tail,0,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Snout,-0.2,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Eye,-0.3,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Head,-0.1,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Dorsum,-0.8,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Leg,-1,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Foot,-0.4,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,20,Tail,-0.6,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Snout,-0.5,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Eye,-0.7,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Head,-0.6,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Dorsum,-1.4,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Leg,-1.5,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Foot,-0.1,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,40,Tail,-1.3,7.657,1,0.5
Heliothermy,AY21,Ayamonte,Cooling,60,Snout,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Eye,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Head,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Dorsum,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Leg,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Foot,,7.657,1,0
Heliothermy,AY21,Ayamonte,Cooling,60,Tail,,7.657,1,0
Heliothermy,AY6,Ayamonte,Cooling,0,Snout,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Eye,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Head,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Dorsum,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Leg,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Foot,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,0,Tail,0,7.0416,0,0.5
Heliothermy,AY6,Ayamonte,Cooling,20,Snout,0,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Eye,-0.3,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Head,-0.4,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Dorsum,-0.6,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Leg,-1.2,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Foot,-0.3,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,20,Tail,-0.9,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Snout,0.1,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Eye,-0.7,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Head,-0.6,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Dorsum,-1,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Leg,-1.83,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Foot,-0.1,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,40,Tail,-1.6,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Snout,-0.7,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Eye,-1.2,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Head,-1,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Dorsum,-1.3,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Leg,-3.2,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Foot,-0.1,7.0416,0,1
Heliothermy,AY6,Ayamonte,Cooling,60,Tail,-2.7,7.0416,0,1
Heliothermy,AY7,Ayamonte,Cooling,0,Snout,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Eye,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Head,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Dorsum,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Leg,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Foot,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,0,Tail,0,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,20,Snout,-0.9,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Eye,-1.2,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Head,-0.6,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Dorsum,-0.7,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Leg,-0.3,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Foot,-0.5,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,20,Tail,0,7.4611,0,1
Heliothermy,AY7,Ayamonte,Cooling,40,Snout,-2.4,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Eye,-2,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Head,-0.9,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Dorsum,-1.2,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Leg,-1,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Foot,-0.7,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,40,Tail,-0.7,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Snout,,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Eye,,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Head,,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Dorsum,-1.6,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Leg,-1,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Foot,-0.6,7.4611,0,0.5
Heliothermy,AY7,Ayamonte,Cooling,60,Tail,-0.8,7.4611,0,0.5
Heliothermy,EV1,Evora,Cooling,0,Snout,0,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Eye,0,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Head,0,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Dorsum,0,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Leg,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Foot,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,0,Tail,0,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,20,Snout,-0.5,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Eye,-0.7,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Head,-0.7,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Dorsum,-0.4,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Leg,,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Foot,,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,20,Tail,0.3,6.6861,0,0
Heliothermy,EV1,Evora,Cooling,40,Snout,-0.8,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Eye,-1.1,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Head,-1.4,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Dorsum,-0.6,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Leg,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Foot,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,40,Tail,-0.1,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Snout,-1.5,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Eye,-1.7,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Head,-1.7,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Dorsum,-1.2,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Leg,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Foot,,6.6861,0,1
Heliothermy,EV1,Evora,Cooling,60,Tail,-1,6.6861,0,1
Heliothermy,EV12,Evora,Cooling,0,Snout,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Eye,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Head,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Dorsum,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Leg,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Foot,,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,0,Tail,0,9.6967,1,0
Heliothermy,EV12,Evora,Cooling,20,Snout,-1,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Eye,-0.9,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Head,-0.9,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Dorsum,-0.8,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Leg,-0.4,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Foot,,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,20,Tail,-0.6,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Snout,-1.1,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Eye,-1.6,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Head,-1.2,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Dorsum,-1.1,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Leg,-0.9,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Foot,,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,40,Tail,-1,9.6967,1,1
Heliothermy,EV12,Evora,Cooling,60,Snout,-1.2,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Eye,-2.1,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Head,-1.7,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Dorsum,-1.4,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Leg,-1.2,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Foot,,9.6967,1,0.5
Heliothermy,EV12,Evora,Cooling,60,Tail,-1.3,9.6967,1,0.5
Heliothermy,EV17,Evora,Cooling,0,Snout,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Eye,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Head,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Dorsum,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Leg,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Foot,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,0,Tail,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Snout,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Eye,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Head,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Dorsum,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Leg,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Foot,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,20,Tail,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Snout,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Eye,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Head,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Dorsum,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Leg,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Foot,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,40,Tail,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Snout,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Eye,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Head,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Dorsum,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Leg,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Foot,,10.266,0,0.5
Heliothermy,EV17,Evora,Cooling,60,Tail,,10.266,0,0.5
Heliothermy,EV19,Evora,Cooling,0,Snout,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Eye,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Head,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Dorsum,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Leg,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Foot,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,0,Tail,0,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Snout,-0.6,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Eye,-0.9,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Head,-0.8,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Dorsum,-0.5,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Leg,-0.8,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Foot,-0.4,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,20,Tail,-0.7,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Snout,-1.4,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Eye,-1.6,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Head,-1.5,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Dorsum,-1.1,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Leg,-1.1,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Foot,-0.5,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,40,Tail,-0.9,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Snout,-1.9,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Eye,-2.4,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Head,-2.2,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Dorsum,-1.5,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Leg,-1.7,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Foot,-0.8,11.6478,0,0
Heliothermy,EV19,Evora,Cooling,60,Tail,-1.6,11.6478,0,0
Heliothermy,EV8,Evora,Cooling,0,Snout,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Eye,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Head,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Dorsum,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Leg,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Foot,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,0,Tail,0,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Snout,,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Eye,,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Head,,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Dorsum,-0.6,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Leg,-0.3,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Foot,-0.6,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,20,Tail,-0.5,9.4573,1,0.5
Heliothermy,EV8,Evora,Cooling,40,Snout,,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Eye,,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Head,,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Dorsum,-1.3,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Leg,-1,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Foot,-0.9,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,40,Tail,-1.1,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Snout,-0.3,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Eye,-1,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Head,-1.3,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Dorsum,-1.8,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Leg,-1.3,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Foot,-1.1,9.4573,1,1
Heliothermy,EV8,Evora,Cooling,60,Tail,-0.8,9.4573,1,1
Heliothermy,PT1,Portimao,Cooling,0,Snout,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Eye,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Head,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Dorsum,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Leg,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Foot,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,0,Tail,0,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Snout,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Eye,-0.8,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Head,-1.1,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Dorsum,-0.7,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Leg,-0.6,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Foot,-0.7,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,20,Tail,-0.7,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,40,Snout,,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Eye,-1,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Head,-1.3,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Dorsum,-1.1,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Leg,-1.3,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Foot,-0.9,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,40,Tail,-0.7,11.5596,0,0
Heliothermy,PT1,Portimao,Cooling,60,Snout,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Eye,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Head,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Dorsum,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Leg,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Foot,,11.5596,0,0.5
Heliothermy,PT1,Portimao,Cooling,60,Tail,-2.5,11.5596,0,0.5
Heliothermy,PT14,Portimao,Cooling,0,Snout,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Eye,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Head,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Dorsum,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Leg,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Foot,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,0,Tail,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Snout,0,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Eye,-1.1,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Head,-0.8,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Dorsum,-1,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Leg,-0.2,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Foot,-0.1,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,20,Tail,-0.6,7.78,0,0
Heliothermy,PT14,Portimao,Cooling,40,Snout,-1.3,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Eye,-1.6,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Head,-1.4,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Dorsum,-2.1,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Leg,-0.4,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Foot,,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,40,Tail,-1.2,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Snout,-1.2,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Eye,-1.9,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Head,-1.8,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Dorsum,-2.6,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Leg,-0.7,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Foot,,7.78,0,1
Heliothermy,PT14,Portimao,Cooling,60,Tail,-1.6,7.78,0,1
Heliothermy,PT18,Portimao,Cooling,0,Snout,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Eye,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Head,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Dorsum,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Leg,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Foot,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,0,Tail,0,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Snout,-0.5,12.0763,1,0.5
